customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,good_bad_flag,birthdate,longitude_gps,latitude_gps,bank_branch_clients,systemloanid_count,loanamount_mean,loanamount_max,totaldue_mean,termdays_mean,termdays_max,repayment_delay_mean,employment_status_clients_Permanent
8a858e9156e137c601570b2f414c4258,301976281,3,45:59.0,45:53.0,10000,13000,30,,Bad,,,,,2,10000,10000,11500,15,15,-1.5,FALSE
8a858ea35a28b88b015a3be970e0681d,301965790,6,15:27.0,15:22.0,20000,24500,30,,Good,00:00.0,7.4654217,9.08262,,5,14000,20000,17600,30,30,-4.6,TRUE
8a858eac5c451942015c58ac70523824,301963171,2,25:54.0,25:46.0,10000,13000,30,,Good,,,,,1,10000,10000,13000,30,30,-2,FALSE
8a858eb95b3ed48c015b4034cc273ab2,301964139,2,07:50.0,07:43.0,10000,13000,30,,Good,,,,,1,10000,10000,11500,15,15,-6,FALSE
8a858ebd5b254c8b015b2fd8dafc7cee,301960638,7,41:03.0,40:58.0,30000,34500,30,,Good,,,,,6,16666.666666666668,30000,19291.666666666668,20,30,-7,FALSE
8a858ec65c123dfb015c150e513455db,302000057,2,43:00.0,42:54.0,10000,13000,30,,Good,,,,,1,10000,10000,13000,30,30,-9,FALSE
8a858ed25ba09f98015ba3f2c69e6d69,301978182,2,51:15.0,51:09.0,10000,11500,15,,Good,00:00.0,3.3572047,6.6736015,,1,10000,10000,11500,15,15,-4,TRUE
8a858ed55bafadc7015bb15979d1553e,301977823,4,03:03.0,02:56.0,15000,18375,30,,Good,00:00.0,6.992216,4.8309534,,3,10000,10000,12000,20,30,-2.333333333,TRUE
8a858eda5c8863ff015c911534db43b8,301981584,2,59:02.0,58:55.0,10000,11500,15,,Good,00:00.0,3.3527862,6.5081435,,1,10000,10000,11500,15,15,-11,TRUE
8a858ee0560bc07701561391bb845623,301998428,2,53:27.0,52:14.0,10000,13000,30,,Good,,,,,1,10000,10000,13000,30,30,24,FALSE
8a858ee55cb156e6015cbb9fb27c2ad1,301979496,2,05:48.0,05:42.0,10000,13000,30,8a8588dc536a141301538365df9251b8,Good,00:00.0,3.3822099,6.541528,,1,10000,10000,13000,30,30,-3,TRUE
8a858ef258d4a48b0158e998c5794c1c,301972678,8,47:14.0,46:04.0,30000,34500,30,,Good,00:00.0,3.3333825,7.1453259,,7,17142.85714285714,30000,20585.714285714286,27.857142857142858,30,-0.142857143,TRUE
8a858eff55a090650155b7b1624119ab,301981694,2,48:40.0,48:32.0,10000,11500,15,,Good,00:00.0,3.3960986,6.5525789,,1,10000,10000,11500,15,15,0,TRUE
8a858f065b1fe50a015b200b42462585,302003134,4,44:38.0,43:28.0,10000,13000,30,,Good,,,,,3,10000,10000,13000,30,30,6,FALSE
8a858f0d58a18ebc0158ab6deec27309,301978801,7,45:34.0,44:21.0,30000,39000,60,,Good,00:00.0,7.4450653,9.0768353,,6,15000,20000,18633.333333333332,30,30,-1,FALSE
8a858f13556665aa01556dbccd6e1a20,301958939,12,17:21.0,17:15.0,40000,44000,30,,Good,00:00.0,3.2663346,6.5193908,,11,28181.81818181818,40000,32645.454545454544,32.72727272727273,60,-1.636363636,TRUE
8a858f1e5aec5791015aecbc59413486,301989227,4,48:51.0,48:36.0,10000,11500,15,,Bad,00:00.0,3.2518396,6.462774,,3,10000,10000,11500,15,15,3.6666666666666665,TRUE
8a858f265b5c418f015b5c58effa1a88,301995427,2,54:38.0,54:30.0,10000,13000,30,,Good,00:00.0,3.3576273,6.6156295,OGBA,1,10000,10000,11500,15,15,0,TRUE
8a858f2756cec0a30156e2d4cea415a3,301993582,10,57:58.0,57:44.0,30000,39000,60,,Good,00:00.0,3.2701279,6.5798375,,9,23333.333333333332,30000,28011.11111111111,38.333333333333336,60,3,TRUE
8a858f2d5853901a01586382639065c7,301993916,3,46:44.0,46:25.0,10000,13000,30,,Good,00:00.0,3.2858723,6.6848185,,2,10000,10000,12250,22.5,30,-16,TRUE
8a858f315ccb979d015ccf98ddd4661f,301971434,2,18:14.0,18:08.0,10000,11500,15,,Good,,,,,1,10000,10000,11500,15,15,-3,FALSE
8a858f3d5add42e2015ae9ab7c277132,301989546,6,43:58.0,43:51.0,30000,34500,30,,Good,00:00.0,7.34362,9.1514167,,5,14000,20000,17600,30,30,-8.6,TRUE
8a858f465668e3d601566ad583100ef5,301982373,9,21:33.0,21:26.0,30000,34500,30,,Good,,,,,8,16250,30000,18506.25,18.75,30,-3.125,FALSE
8a858f545908094b01591185749d6f25,301973433,6,15:23.0,14:18.0,20000,24500,30,,Good,00:00.0,3.2949539,6.6100043,,5,14000,20000,16700,21,30,-1,TRUE
8a858f595ccb6f86015cced9f57a03d6,301998238,2,53:29.0,53:23.0,10000,13000,30,,Good,00:00.0,7.6066558,9.0236601,,1,10000,10000,13000,30,30,-2,TRUE
8a858f60562378450156250366f10f86,301982565,9,30:04.0,29:58.0,30000,34500,30,,Good,00:00.0,5.2071219,7.2298362,,8,16250,30000,18362.5,16.875,30,-0.25,TRUE
8a858f6e5cb16eb9015cbb1fb520374d,301981043,2,27:09.0,27:02.0,10000,13000,30,,Good,00:00.0,3.5930051,6.4966842,,1,10000,10000,13000,30,30,-2,TRUE
8a858f7958b0a4a80158b47fb32010f3,301962513,11,42:49.0,42:43.0,40000,44000,30,,Good,,,,,10,17500,30000,20300,22.5,30,-9.7,FALSE
8a858f7e5c213ef4015c21ca37fb3888,301965919,3,44:45.0,44:37.0,10000,13000,30,8a858f615b1ffb14015b2316f57f3839,Good,00:00.0,3.4823154,6.4275138,,2,10000,10000,12250,22.5,30,0,TRUE
8a858f93572e873c01574753c9513a4e,301976223,7,09:59.0,09:52.0,20000,24500,30,,Good,00:00.0,3.4905746,6.438789,ABEOKUTA,6,13333.333333333334,20000,15458.333333333334,17.5,30,0,TRUE
8a858f975c4582c4015c4e5295c66873,301966141,2,08:52.0,08:44.0,10000,13000,30,,Good,00:00.0,3.1270017,6.6744999,,1,10000,10000,13000,30,30,2,TRUE
8a858f9d5668e3f101566fb7494822f9,301977225,9,04:58.0,04:50.0,30000,34500,30,,Good,,,,,8,21250,30000,24012.5,20.625,30,-1,FALSE
8a858fe45cd62cbf015cdfb7b59f05f4,301981311,2,39:17.0,39:10.0,10000,11000,15,8a858fba5cd5feee015cdf5025e10f56,Good,,,,,1,10000,10000,13000,30,30,-20,FALSE
8a858fec5ceec886015ceee4a2ab15ac,301988451,2,28:45.0,28:32.0,10000,13000,30,,Good,00:00.0,7.027062,4.8300052,,1,10000,10000,13000,30,30,-19,TRUE
8a858ff8582fcb8601583e9ee74e1732,301972192,6,40:40.0,39:29.0,10000,13000,30,,Bad,,,,,5,12000,20000,15000,27,30,4.6,FALSE
8a858ffd5c8d343d015c97cecd270cb5,301983037,2,08:36.0,08:28.0,10000,11500,15,,Good,00:00.0,3.3473632,6.5972101,,1,10000,10000,11500,15,15,-10,TRUE
8a858e105bd92644015be762bf10576f,301971610,3,58:47.0,58:41.0,10000,13000,30,8a858e185b4923b4015b536354895cae,Bad,00:00.0,3.2975096,6.6020294,,2,10000,10000,12250,22.5,30,0,TRUE
8a858e675c3fe0a1015c417e73085191,301962068,3,15:00.0,14:55.0,20000,22250,15,,Bad,00:00.0,7.4026336,10.5292298,,2,10000,10000,11500,15,15,-4,TRUE
8a858ed1594a282f01594a4d14f50a58,301997241,2,45:26.0,45:18.0,10000,13000,30,,Bad,00:00.0,4.5306913,7.757783,,1,10000,10000,13000,30,30,-4,TRUE
8a858f095c3b2c30015c3b5964a111df,301987038,2,51:07.0,51:00.0,10000,13000,30,,Bad,00:00.0,3.9787919,7.3898717,,1,10000,10000,13000,30,30,0,FALSE
8a858f5f5b39bb0c015b3b298dd1358b,301975660,4,07:18.0,07:12.0,10000,11500,15,,Bad,00:00.0,3.3248839,6.4882979,,3,10000,10000,12000,20,30,7.666666666666667,TRUE
8a858f9c57f74b1d0157f753c181047e,302003928,11,32:34.0,32:27.0,30000,34500,30,,Bad,00:00.0,3.3670765,6.5692471,,10,19000,30000,22680,30,30,-2.9,TRUE
8a858fe25ab3f041015ab51fc3c44cbd,301964593,4,52:47.0,52:34.0,10000,13000,30,,Bad,00:00.0,3.4787141,6.6151351,,3,10000,10000,12500,25,30,4.666666666666667,TRUE
8a8189d152443f820152443f89500001,301959651,13,12:28.0,12:19.0,20000,24500,30,,Good,00:00.0,3.3137109,6.6492708,,12,11666.666666666666,20000,14483.333333333334,27.5,30,11.833333333333334,FALSE
8a8588b754517d800154555019c36231,301979420,7,08:35.0,08:29.0,10000,11500,15,,Good,00:00.0,7.0257568,4.8364665,,6,10000,10000,13000,30,30,-1.833333333,TRUE
8a8589045384bd8301539e05b3d35023,301996750,11,22:31.0,22:23.0,50000,52500,30,,Good,00:00.0,3.2872317,6.5925733,,10,23400,50000,27352.5,37.5,60,-1.5,FALSE
8a858953548fb0c001549b31ac5f6dda,301989107,13,24:21.0,24:14.0,10000,11000,30,,Good,00:00.0,3.3767344,6.5477946,,12,17083.333333333332,30000,20022.916666666668,28.75,30,-7,FALSE
8a858e0156b782a10156b8e131824d39,302000874,6,07:35.0,07:27.0,10000,11500,30,,Good,00:00.0,7.4572617,9.005805,,5,14000,20000,16180,21,30,0.6,TRUE
8a858e065ccb8bc0015ccc9d8c2532cb,301963351,2,10:39.0,10:33.0,10000,13000,30,,Good,00:00.0,3.4617967,6.42786,,1,10000,10000,13000,30,30,-23,TRUE
8a858e0f5c45466f015c546652e81026,301968737,3,41:25.0,41:19.0,10000,11500,15,8a858fd85b685607015b7ba5638674c0,Bad,00:00.0,3.3029379,6.6263662,,2,10000,10000,11500,15,15,0,FALSE
8a858e195b90e512015b9312936863cf,301993060,5,37:50.0,36:39.0,20000,24500,30,,Good,00:00.0,7.6116831,12.9773078,,4,12500,20000,14750,18.75,30,0,TRUE
8a858e2e5bb57a37015bc8ff494a1089,301971212,2,24:54.0,24:49.0,10000,13000,30,8a858e645755e62201575e72c8b77fd5,Good,00:00.0,3.3982718,6.4489034,,1,10000,10000,11500,15,15,-1,FALSE
8a858e3a54e337020154fda980777859,301964363,4,45:14.0,45:08.0,20000,24500,30,,Good,00:00.0,3.3271381,6.495763,,3,11666.666666666666,15000,13729.166666666666,20,30,3,TRUE
8a858e4b5cb1e4d7015cbbde80436cf1,302000107,2,14:47.0,14:40.0,10000,13000,30,,Good,00:00.0,7.9117961,5.0372535,,1,10000,10000,13000,30,30,-3,TRUE
8a858e5d57518f4601576a5b604c4adf,301983476,2,35:17.0,35:10.0,10000,11500,15,,Good,00:00.0,6.1429231,6.7377853,,1,10000,10000,11500,15,15,-15,TRUE
8a858e64590ae20001590c511d9b0cdf,301995440,4,03:39.0,03:32.0,10000,11500,15,,Good,00:00.0,3.3603715,6.4357419,,3,10000,10000,11500,15,15,2.3333333333333335,TRUE
8a858e695d1e075c015d211df3354b8e,301993459,2,07:16.0,07:09.0,10000,13000,30,,Good,,,,,1,10000,10000,11500,15,15,-8,FALSE
8a858e705668e1670156810ee20960b7,301995489,7,31:03.0,30:56.0,30000,34500,30,,Good,00:00.0,3.4258698,6.4301778,,6,20000,30000,23625,27.5,30,-8,TRUE
8a858e785c8d9167015c9b35e2411165,301964385,2,58:30.0,58:24.0,10000,13000,30,,Good,00:00.0,5.2199203,7.6360513,,1,10000,10000,13000,30,30,-8,TRUE
8a858e8d56b784480156b7d232f723a8,301981843,10,04:57.0,03:46.0,30000,39000,60,,Good,00:00.0,7.1125429,4.9024769,,9,22222.222222222223,40000,26597.222222222223,35,60,2.3333333333333335,FALSE
8a858e9b5bcf8546015bcfaf5b680756,301992038,3,29:37.0,29:31.0,10000,11500,15,,Bad,,,,,2,10000,10000,12250,22.5,30,14.5,FALSE
8a858ea45c109201015c10d210791b14,301989459,3,53:11.0,53:04.0,10000,11500,15,8a858edb5ad79cc6015ad7c9b29415c8,Good,00:00.0,3.8682345,7.3814232,,2,10000,10000,11500,15,15,-2,TRUE
8a858eb85886bdc30158acf926932eda,301985920,3,36:00.0,35:52.0,10000,13000,30,,Good,00:00.0,3.3625978,6.5888607,,2,10000,10000,12250,22.5,30,0,TRUE
8a858eba5c884d2a015c8c4c58c5088a,301989034,2,46:41.0,46:34.0,10000,11500,15,,Good,00:00.0,7.0441028,4.8116446,,1,10000,10000,13000,30,30,-6,TRUE
8a858ec45577f83e01557eaf9f0b1f4c,301994832,2,03:49.0,03:42.0,10000,11500,15,,Good,00:00.0,3.3989022,6.4498967,,1,10000,10000,11500,15,15,-7,TRUE
8a858ec95afc0922015affaaf5992c1a,301990137,5,57:22.0,57:08.0,15000,18375,30,,Good,,,,,4,10000,10000,11687.5,18.75,30,-3.25,FALSE
8a858ed45becf685015bed6fceb6498b,301971284,4,05:00.0,04:55.0,20000,24500,30,8a858f9f5bd99987015be3f53cb442d9,Bad,00:00.0,3.3288985,6.507412,,3,10000,10000,12500,25,30,-11,TRUE
8a858eda552adcc2015559532234110a,301971842,10,14:15.0,14:09.0,30000,39000,60,,Good,00:00.0,3.3768682,6.5310263,,9,23333.333333333332,40000,28577.777777777777,43.333333333333336,60,-1.333333333,FALSE
8a858edb5bd936e4015be394167c4698,301960645,4,45:47.0,45:39.0,20000,24500,30,,Good,00:00.0,3.3535331,6.703723,,3,13333.333333333334,20000,16833.333333333332,30,30,-13.33333333,TRUE
8a858ee45b62dadc015b660294b5292e,301983046,4,21:50.0,21:43.0,20000,24500,30,,Good,,,,,3,10000,10000,13000,30,30,-8,FALSE
8a858eed5756fb0e0157576dda0129e5,301971945,5,15:09.0,15:02.0,10000,13000,30,,Good,00:00.0,3.6128002,6.4816779,,4,10000,10000,11875,18.75,30,5.5,TRUE
8a858ef95cf5154a015cf659212d26ce,301997230,2,38:56.0,38:49.0,10000,13000,30,,Good,00:00.0,3.5141362,6.4515404,,1,10000,10000,11500,15,15,-5,FALSE
8a858f03582a54c301582f698a281700,301998641,9,00:52.0,00:45.0,30000,39000,60,,Good,00:00.0,3.3528548,6.5422168,,8,18750,30000,23275,37.5,60,-4.5,TRUE
8a858f0a56ffda560157093acf144b87,301993387,9,17:58.0,17:52.0,30000,39000,60,,Good,00:00.0,3.9234333,7.430623,,8,15000,30000,18106.25,30,60,-5.25,FALSE
8a858f0f5d1df2ad015d219c38c87827,301991765,2,27:45.0,27:39.0,10000,13000,30,,Good,,,,,1,10000,10000,13000,30,30,-22,FALSE
8a858f185d1daff6015d279fcb900eef,302000168,2,47:05.0,46:58.0,10000,13000,30,,Good,00:00.0,4.0079063,7.4250565,,1,10000,10000,11500,15,15,0,TRUE
8a858f245a4cde1e015a4e6271fd6c46,301989017,5,36:42.0,36:34.0,20000,24500,30,,Good,00:00.0,4.5816276,8.4867694,,4,12500,20000,14562.5,18.75,30,-3.75,TRUE
8a858f265c2187bd015c346b5bb74ea9,301987858,5,01:22.0,01:12.0,20000,24500,30,,Good,,,,,4,12500,20000,15125,22.5,30,-8.75,FALSE
8a858f295c8d307f015c9e4f9b771eed,301990621,2,38:47.0,38:33.0,10000,11500,15,,Good,00:00.0,3.3446901,6.5544168,,1,10000,10000,11500,15,15,0,TRUE
8a858f2f54e28d530154f3a9d35625d8,301984482,4,16:13.0,15:06.0,10000,11500,15,,Good,00:00.0,3.3496532,6.4972031,,3,10000,10000,12000,20,30,0.6666666666666666,TRUE
8a858f375b493337015b4943d3aa1027,301975700,6,37:55.0,36:42.0,20000,22250,15,,Good,00:00.0,7.421629,9.1070126,,5,14000,20000,16400,21,30,-4.6,FALSE
8a858f405d13c45f015d1407060e316e,301997774,2,07:52.0,07:46.0,10000,11500,15,8a858fc259da7a360159da9011bd0e86,Good,,,,,1,10000,10000,11500,15,15,0,FALSE
8a858f4e5ba5e8d3015ba9d8b01b3062,301977608,4,20:17.0,20:10.0,20000,24500,30,8a858fee5800e000015805aae2fe4ef8,Good,00:00.0,3.4168724,6.7510385,,3,13333.333333333334,20000,16833.333333333332,30,30,-8.333333333,FALSE
8a858f565b683b56015b7b6b606e1ec9,301973408,5,01:12.0,01:07.0,20000,24500,30,8a858fdc57ab280a0157b277e9ff6d53,Good,00:00.0,4.5284322,7.4893858,,4,15000,20000,18000,22.5,30,-1.75,TRUE
8a858f5f55f82ae30155f91ba4250aea,301991791,9,55:11.0,55:03.0,30000,34500,30,,Good,00:00.0,8.5394608,11.9796196,,8,18750,30000,21568.75,22.5,30,-2.375,TRUE
8a858f6a5b1fa846015b1ff2a147401d,301958705,7,13:35.0,12:29.0,15000,17250,30,,Good,00:00.0,7.4102541,9.1122137,,6,12500,15000,14375,17.5,30,-2.833333333,FALSE
8a858f765c350480015c35105f3f04c1,301967996,2,36:59.0,36:49.0,10000,13000,30,,Good,,,,,1,10000,10000,13000,30,30,11,FALSE
8a858f7c5be8dc45015be8eaadb90c0e,301974641,3,55:56.0,55:50.0,10000,13000,30,,Good,00:00.0,3.3922637,6.5737625,,2,10000,10000,13000,30,30,0,TRUE
8a858f8e5b8c34d3015b8f4fe5ca199d,302003717,5,30:05.0,28:54.0,10000,11500,15,,Good,00:00.0,5.2131294,7.2125532,,4,12500,20000,15125,22.5,30,0.75,FALSE
8a858f965c6950da015c6acefa5f661f,301969908,2,07:30.0,07:10.0,10000,13000,30,8a8589f853f100fb015402f057354ac0,Good,00:00.0,3.3702298,6.6288104,,1,10000,10000,13000,30,30,-5,TRUE
8a858f99560bbe4501561d163d570cba,301968364,11,02:29.0,02:21.0,50000,57500,90,,Good,00:00.0,7.7275822,11.0985096,,10,27000,40000,32255,42,60,-7.3,TRUE
8a858f9f5679951a01568d9941453c97,301970851,6,28:43.0,28:37.0,30000,34500,30,,Good,00:00.0,3.296138,6.6630858,,5,15000,20000,17475,24,30,-3.4,FALSE
8a858fa25bd92c20015bda1a38cf5a24,301964950,3,25:21.0,25:15.0,10000,13000,30,,Good,00:00.0,6.2745432,4.9358492,,2,10000,10000,13000,30,30,-0.5,TRUE
8a858fa55acd8061015ad0b778b013ea,301969891,5,05:52.0,05:47.0,20000,24500,30,,Good,,,,,4,12500,20000,15125,22.5,30,-3,FALSE
8a858fae5921beeb01592ad3c5c12bc1,301989355,6,07:36.0,07:24.0,20000,24500,30,,Good,00:00.0,3.3394033,6.5161968,,5,14000,20000,17600,30,30,-2.2,TRUE
8a858fb557330de1015750e05ade4eb8,301977417,4,37:32.0,36:21.0,10000,13000,30,,Good,00:00.0,4.5635709,7.4352078,,3,10000,10000,12500,25,30,2.6666666666666665,TRUE
8a858fbc594a495c01596db4320c084a,301966408,6,00:48.0,00:41.0,20000,24500,30,,Good,,,,,5,12000,20000,15300,30,30,-2.8,FALSE
8a858fc9580b91da0158126363fb3f16,301985409,11,13:35.0,13:24.0,15000,15750,15,,Good,,,,,10,18500,40000,20695,19.5,30,-4.5,FALSE
8a858fd05bfd7d3c015c0cc8a1a86a92,301988161,3,03:43.0,03:37.0,10000,13000,30,,Good,,,,,2,10000,10000,13000,30,30,-1,FALSE
8a858fd55b8752ba015b895180e74ffe,301974439,5,43:47.0,43:40.0,20000,24500,30,,Good,,,,,4,12500,20000,15500,26.25,30,-6,FALSE
8a858fe45cd62cbf015cd63942a40385,301973677,2,09:30.0,09:24.0,10000,11500,15,,Bad,00:00.0,4.7085967,8.1547883,,1,10000,10000,11500,15,15,-1,TRUE
8a858fe8555f401f01556e0a6ac317b7,301962448,8,42:06.0,41:59.0,30000,34500,30,,Good,00:00.0,7.0088917,4.898885,,7,20857.14285714286,30000,24064.285714285714,23.571428571428573,30,-2.571428571,FALSE
8a858ff35c5f4d1d015c6379bbcf0adc,302002597,3,33:29.0,33:22.0,10000,13000,30,8a858e6f5bce1023015bce19dbbf038d,Good,00:00.0,7.4208995,8.9442269,,2,10000,10000,13000,30,30,-3.5,TRUE
8a858ffa55ca72a50155de6808cd2f3f,301988630,9,29:30.0,29:10.0,40000,48000,60,,Bad,,,,,8,22500,40000,26793.75,35.625,60,-0.375,FALSE
8a858ffd5c8d343d015c978f755b7fbe,301981175,2,16:05.0,15:58.0,10000,11500,15,,Good,00:00.0,3.3695493,6.6247868,,1,10000,10000,11500,15,15,-7,TRUE
8a858e065ccb8bc0015cce72dd475bfc,301990035,2,13:00.0,12:54.0,10000,13000,30,,Bad,00:00.0,4.84996,7.1090767,,1,10000,10000,13000,30,30,-3,TRUE
8a858e6d5b62e36f015b668ed4dc3aaa,301989006,3,29:20.0,29:13.0,10000,13000,30,,Bad,00:00.0,7.635235,12.9694333,,2,10000,10000,13000,30,30,3.5,TRUE
8a858eb95a8f9e4c015a91f3f9dc6d7a,302000407,2,02:26.0,02:19.0,10000,13000,30,,Bad,,,,,1,10000,10000,13000,30,30,-3,FALSE
8a858f045bc9690c015bcabf87506275,302000854,4,57:24.0,57:17.0,20000,24500,30,8a858f1b5b9136f7015b9f66e5c5327c,Bad,00:00.0,7.4390367,9.0298283,,3,10000,10000,12500,25,30,-0.333333333,FALSE
8a858f3a58b5b0fe0158b6ca51f756ce,301978202,2,02:27.0,01:14.0,10000,13000,30,,Bad,00:00.0,6.2782537,4.917465,,1,10000,10000,13000,30,30,14,FALSE
8a858f6b570f2de9015721e9fbb40ecf,301967322,4,44:50.0,44:26.0,10000,13000,30,,Bad,00:00.0,3.2601517,6.5914979,,3,10000,10000,12500,25,30,11.333333333333334,TRUE
8a858fb959976ce001599c31ae157981,302000638,7,58:28.0,57:22.0,30000,39000,60,,Bad,00:00.0,7.4859826,6.4471929,,6,15000,20000,18633.333333333332,30,30,-1.5,TRUE
8a858ff259d1429e0159d2d0194c4b8e,301967780,5,14:14.0,14:02.0,10000,11500,15,,Bad,00:00.0,5.0900434,8.1254661,,4,10000,10000,11500,15,15,0.75,FALSE
8a85883353e2e4e40153f068a4634e02,301988385,15,38:15.0,38:08.0,50000,57500,90,,Good,,,,,14,20000,30000,23999.10714285714,38.57142857142857,60,-2.642857143,FALSE
8a8588b75438f49901544510041e0951,301966582,5,53:42.0,53:36.0,20000,24500,30,,Good,,,,,4,12500,20000,14093.75,15,15,-10,FALSE
8a8588f5542eb0d401542f48f0381490,301961628,15,50:35.0,50:29.0,40000,44000,30,,Good,00:00.0,7.3714081,8.9922228,,14,20000,30000,23450,26.785714285714285,30,3.2857142857142856,FALSE
8a85890754145ace01542184054739e2,301984376,12,58:53.0,58:47.0,30000,33000,30,,Good,00:00.0,3.3789046,6.5025448,,11,24090.909090909092,40000,28397.727272727272,32.72727272727273,60,1.6363636363636365,TRUE
8a85896653e2e18b0153ea4c2b00049f,301964905,6,58:24.0,58:05.0,10000,12250,30,,Bad,00:00.0,6.8059757,6.1490754,,5,14000,20000,17300,30,30,6.4,FALSE
8a8589c1545181f301547d2cfb142ff4,301961146,4,17:53.0,17:47.0,10000,13000,30,,Good,00:00.0,3.3591107,6.4958469,,3,10000,10000,12000,20,30,15,FALSE
8a858e045b495c30015b4f8417aa61c4,301963036,3,11:49.0,11:37.0,10000,13000,30,,Good,00:00.0,3.328249,7.1478018,,2,10000,10000,12250,22.5,30,-3,TRUE
8a858e105bd92644015bdd374f0d1a3a,301977518,2,30:29.0,30:21.0,10000,13000,30,,Good,00:00.0,7.0345541,4.8042933,,1,10000,10000,13000,30,30,0,TRUE
8a858e185b4923b4015b49f7165a4acd,301965717,7,19:20.0,19:13.0,30000,39000,60,,Good,00:00.0,7.3924883,9.0437886,,6,15000,20000,17250,17.5,30,-7.666666667,FALSE
8a858e225a28c713015a33e7c0bf5ed8,301966371,9,44:32.0,44:26.0,30000,34500,30,,Good,00:00.0,3.3547928,6.5057367,,8,18750,30000,22237.5,30,60,-9.25,TRUE
8a858e2c5cc64f70015cc942825e71ae,301983228,2,31:33.0,31:26.0,10000,13000,30,8a858e7855113fb701551fe018ce6913,Good,00:00.0,3.3831598,6.6290094,,1,10000,10000,13000,30,30,-4,TRUE
8a858e395cb1d4d9015cba9fbb6e6e2c,301990182,2,53:58.0,53:52.0,10000,13000,30,,Good,00:00.0,3.3880267,6.5244783,,1,10000,10000,13000,30,30,-6,TRUE
8a858e3e5922ba4301593831652558a5,301970786,4,41:28.0,41:13.0,10000,13000,30,,Good,00:00.0,3.3724461,6.6094302,,3,10000,10000,13000,30,30,3.6666666666666665,TRUE
8a858e4f58b9f0b40158c027a53e65a8,301997209,9,26:40.0,26:34.0,20000,21500,15,,Good,00:00.0,3.8735138,7.3447282,,8,18750,30000,22000,26.25,30,-4.75,TRUE
8a858e585693982b0156b6329ee229d6,301974941,9,20:25.0,19:13.0,30000,39000,60,,Good,,,,,8,14375,20000,17518.75,26.25,30,-0.125,FALSE
8a858e615c832be8015c87cc64661017,301969404,2,54:00.0,53:54.0,10000,13000,30,,Good,00:00.0,3.4828186,6.4343754,,1,10000,10000,13000,30,30,-5,TRUE
8a858e675cc6685e015cc6eb279c3e84,301995014,2,48:42.0,48:36.0,10000,11500,15,,Good,00:00.0,7.3285343,9.1729561,,1,10000,10000,11500,15,15,0,TRUE
8a858e6c5c88d145015c894de1a91c5c,301958736,2,55:54.0,55:47.0,10000,13000,30,,Good,00:00.0,3.363275,7.1455067,,1,10000,10000,13000,30,30,-10,TRUE
8a858e705668e167015685e1e07c19d4,301990120,10,38:53.0,38:45.0,40000,48000,60,,Good,00:00.0,7.0572978,4.8284355,,9,24444.444444444445,40000,29744.444444444445,43.333333333333336,60,-2.444444444,FALSE
8a858e7855113fb70155136433e942c9,301960506,10,44:40.0,44:34.0,20000,24500,30,,Bad,00:00.0,3.4011087,6.5320555,,9,12222.222222222223,20000,15477.777777777777,30,30,6.666666666666667,TRUE
8a858e7d5d328208015d3409dd464483,302003400,2,05:45.0,05:40.0,10000,11500,15,,Good,00:00.0,7.5184632,10.4332387,,1,10000,10000,13000,30,30,-17,TRUE
8a858e905ce98e8d015cede36efc025d,302000343,2,26:04.0,25:56.0,10000,13000,30,8a858f7e5c69a6e3015c6d308889653b,Bad,00:00.0,5.2130444,7.2337921,,1,10000,10000,13000,30,30,-2,TRUE
8a858eae5bb5beb8015bb947fd2f4f4d,301968908,3,15:37.0,15:33.0,10000,11500,15,8a858fa3551e78cb01552596fed60cec,Good,00:00.0,3.3687831,6.5076242,,2,10000,10000,13000,30,30,-5.5,TRUE
8a858eb55cf45581015cf47853d613db,301999103,2,26:50.0,26:44.0,10000,13000,30,8a858f975c4582c4015c54619e9b7e2b,Good,00:00.0,3.9016131,7.4449291,,1,10000,10000,13000,30,30,-13,TRUE
8a858ec959f3d0320159f411f586198d,302003515,9,28:29.0,28:23.0,10000,11125,15,,Good,,,,,8,11875,20000,13703.125,16.875,30,0.25,FALSE
8a858ed55c5f1965015c5f58ecbc2069,301965479,2,55:31.0,55:24.0,10000,13000,30,,Bad,00:00.0,8.5400021,12.0201587,,1,10000,10000,13000,30,30,-6,TRUE
8a858edb5a70bfe0015a7ef6715642d0,301970883,5,19:12.0,19:07.0,20000,24500,30,,Good,00:00.0,3.3556068,6.679045,,4,12500,20000,15875,30,30,-1.25,TRUE
8a858ee055ffbe17015607e67cec57e9,301974828,7,53:52.0,52:42.0,30000,34500,30,,Good,,,,,6,14166.666666666666,20000,17175,25,30,-1.666666667,FALSE
8a858ee755a0c84a0155a3b5a9ab2308,301968884,10,49:41.0,49:35.0,10000,11500,15,,Bad,00:00.0,7.4100712,10.4378213,,9,10000,10000,11500,15,15,8.88888888888889,TRUE
8a858eef55548905015554a9578505d4,301969491,5,07:29.0,07:24.0,10000,13000,30,,Good,00:00.0,3.2904606,7.1355911,,4,10000,10000,13000,30,30,6.5,TRUE
8a858f00590ac4e70159320caa4a190c,301999405,9,48:23.0,48:16.0,40000,44000,30,,Good,,,,,8,20000,30000,23750,30,30,-4.625,FALSE
8a858f045bab240c015baf9e44646d76,301977302,2,39:17.0,39:10.0,10000,13000,30,,Good,,,,,1,10000,10000,11500,15,15,-6,FALSE
