,customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,birthdate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,bank_branch_clients,employment_status_clients,level_of_education_clients,systemloanid_count,loanamount_mean,loanamount_max,totaldue_mean,termdays_mean,termdays_max,repayment_delay_mean
122,8a858e345bd96da8015be74e2d845157,301977652,2,39:20.0,39:12.0,10000,13000.0,30,8a858fa45bd95e9a015be727fa9c001c,1976-03-12 00:00:00.000000,Savings,3.3721168,6.640538,UBA,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,-1.0
123,8a858e525cac859d015caee19f745160,301991923,2,08:04.0,07:55.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-2.0
124,8a858e6b5d1885ce015d1894c8620d20,302003623,2,01:52.0,01:45.0,10000,13000.0,30,8a858f335c8d9723015c9cfffcce6261,1980-10-10 00:00:00.000000,Savings,7.4796501,9.078752,GT Bank,Unknown,Unknown,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,-8.0
125,8a858e8d5d41c5fd015d45762a6400db,301994531,2,43:57.0,43:50.0,10000,13000.0,30,Unknown,1991-04-23 00:00:00.000000,Savings,3.4234848,6.4444244,GT Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,-27.0
126,8a858eb75c21a2b9015c27074d841304,301982333,2,01:16.0,01:10.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-6.0
127,8a858ee45b62dadc015b62fedecd1b56,301963458,8,08:41.0,08:36.0,20000,24500.0,30,8a858f5a57519e48015774cfff892e8d,,,,,,,,,7.0,17142.85714285714,30000.0,19342.85714285714,17.142857142857142,30.0,-6.142857142857143
128,8a858f095c3b2c30015c43f7ca9a3d94,301968039,2,10:30.0,10:24.0,10000,11500.0,15,8a858fd05bfd7d3c015c0be492e56e29,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,3.0
129,8a858f25584470aa01584da2a1db5663,301977546,7,42:36.0,42:30.0,10000,13000.0,30,Unknown,1988-07-13 00:00:00.000000,Savings,3.4245097,6.4350478,GT Bank,Unknown,Permanent,Secondary,6.0,10000.0,10000.0,12500.0,25.0,30.0,-5.0
130,8a858f385b34d285015b388b44a27edf,301995870,9,01:47.0,01:44.0,30000,39000.0,60,Unknown,,,,,,,,,8.0,20000.0,30000.0,23275.0,24.375,60.0,-10.625
131,8a858f685b5dadef015b5daef51a007e,301989989,4,27:35.0,27:20.0,10000,11500.0,15,Unknown,1981-05-26 00:00:00.000000,Savings,7.1167713,6.2437084,Diamond Bank,Unknown,Permanent,Unknown,3.0,10000.0,10000.0,11500.0,15.0,15.0,6.666666666666667
132,8a858f7d5cf9aef9015d0cc6f0d61fc2,301989543,2,43:25.0,43:18.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-2.0
133,8a858f965bb63a25015bc8aebd3b4b64,302000232,3,26:55.0,26:50.0,10000,13000.0,30,8a858f965bb63a25015bc2ddf2577416,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,-5.5
134,8a858fa154e2912f0155112438744810,301995805,15,01:45.0,04:59.0,40000,44000.0,30,Unknown,,,,,,,,,14.0,24571.428571428572,40000.0,28232.14285714286,30.0,30.0,-5.857142857142857
135,8a858fab5cd5e1a7015cdf590c9d1f59,301979035,2,51:36.0,51:30.0,10000,11500.0,15,Unknown,1980-03-17 00:00:00.000000,Savings,3.4011087,6.4528743,GT Bank,Unknown,Unknown,Unknown,1.0,10000.0,10000.0,11500.0,15.0,15.0,-4.0
136,8a858fc75cd62882015cdb0bcbe41e33,301992373,2,52:18.0,52:06.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-2.0
137,8a858fe55b013a0b015b041bc1fb418b,301966936,6,25:16.0,25:05.0,20000,22250.0,15,Unknown,,,,,,,,,5.0,14000.0,20000.0,16560.0,21.0,30.0,-1.4
138,8a858f665c45930d015c50908f4d2df3,301968547,3,39:07.0,39:00.0,10000,11500.0,15,Unknown,,,,,,,,,2.0,10000.0,10000.0,11500.0,15.0,15.0,-6.5
139,8a858fce5c360eb7015c37df672c6263,301964886,2,48:05.0,47:59.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
140,8a85891e53ad0e6b0153b0ba20452521,301969423,6,10:42.0,10:35.0,10000,11125.0,15,Unknown,,,,,,,,,5.0,10000.0,10000.0,11500.0,15.0,15.0,0.4
141,8a858e345bd96da8015bdf494ac059fe,301963533,3,47:39.0,47:33.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,-7.0
142,8a858e605ce99f55015ceacaa29d0ba5,301973705,2,31:40.0,31:33.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-2.0
143,8a858e725c3ae262015c3e74c7e52155,301963770,2,21:41.0,21:34.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
144,8a858e955add2971015ae0fb8d6807d9,301985141,5,38:16.0,37:04.0,20000,24500.0,30,Unknown,,,,,,,,,4.0,12500.0,20000.0,15875.0,30.0,30.0,-1.5
145,8a858ea45b35639b015b38bc0dd21bd8,302002021,5,17:57.0,16:45.0,20000,24500.0,30,Unknown,,,,,,,,,4.0,12500.0,20000.0,15875.0,30.0,30.0,-4.5
146,8a858ebc5ac70dbe015ac734d3061e8b,301962456,5,53:01.0,51:55.0,20000,24500.0,30,Unknown,,,,,,,,,4.0,12500.0,20000.0,15875.0,30.0,30.0,-4.25
147,8a858ed45c454c11015c4e4b4559656a,301969502,2,22:22.0,22:17.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
148,8a858edf5c69a538015c7a94c4014429,301959683,2,54:09.0,54:03.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-14.0
149,8a858ee45beda286015befb09fca0d6f,302001811,2,42:40.0,42:34.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-2.0
150,8a858f0455d9feaf0155ea840c8f410a,301994449,12,07:10.0,07:03.0,40000,44000.0,30,Unknown,,,,,,,,,11.0,17272.727272727272,30000.0,20463.636363636364,27.272727272727273,30.0,-6.2727272727272725
151,8a858f23573921ad015742fc59060011,301975427,10,04:25.0,04:19.0,40000,44000.0,30,Unknown,,,,,,,,,9.0,22777.777777777777,40000.0,26075.0,26.666666666666668,60.0,-2.2222222222222223
152,8a858f385b34d285015b364237b40273,301968323,4,30:27.0,30:22.0,20000,24500.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,12000.0,20.0,30.0,-2.3333333333333335
153,8a858f585cf9d48b015d0805acb34afc,301994801,2,48:51.0,48:45.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,0.0
154,8a858f6c570f2d6601570f4637b10cbc,301998765,7,12:21.0,12:14.0,10000,11125.0,15,Unknown,1992-10-07 00:00:00.000000,Other,3.295585,6.6692717,Access Bank,Unknown,Permanent,Unknown,6.0,18333.333333333332,30000.0,22366.666666666668,35.0,60.0,-2.5
155,8a858f8559ff51bc015a034f940172a7,301984250,7,53:49.0,53:41.0,25000,28750.0,30,Unknown,,,,,,,,,6.0,15000.0,20000.0,18383.333333333332,27.5,30.0,-2.0
156,8a858fa158f8ee8f0158ff1bb2b747e1,301980048,7,39:32.0,38:19.0,20000,24500.0,30,Unknown,1993-12-17 00:00:00.000000,Savings,3.3798937,6.4876911,Sterling Bank,Unknown,Permanent,Unknown,6.0,11666.666666666666,20000.0,13733.333333333334,20.0,30.0,-1.1666666666666667
157,8a858fb959b6dfec0159b700765e15e7,301988831,9,39:20.0,39:12.0,30000,34500.0,30,Unknown,1972-04-24 00:00:00.000000,Savings,6.6846548,12.1815947,GT Bank,Unknown,Permanent,Unknown,8.0,15000.0,30000.0,17662.5,24.375,30.0,-9.25
158,8a858fd3552c75620155313d65204f19,301983120,10,16:10.0,16:05.0,20000,24500.0,30,Unknown,,,,,,,,,9.0,11111.111111111111,20000.0,12694.444444444445,15.0,15.0,4.555555555555555
159,8a858fef570f30e501571fd446d44c81,301997657,12,52:17.0,52:09.0,10000,10500.0,15,Unknown,,,,,,,,,11.0,23636.363636363636,40000.0,26909.090909090908,24.545454545454547,30.0,-2.727272727272727
160,8a858e6c5c88d145015c8cd3a21d61d8,301968133,2,19:49.0,19:42.0,10000,13000.0,30,8a8588235384a58d0153a80649f43890,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-3.0
161,8a858ecd57b919a70157c8398b5d5300,301986633,2,43:27.0,43:13.0,10000,13000.0,30,Unknown,,,,,,,,,,,,,,,
162,8a3735d5518aba7301518ac34413010d,301968180,7,50:27.0,50:22.0,20000,24500.0,30,Unknown,,,,,,,,,6.0,11666.666666666666,20000.0,14666.666666666666,27.5,30.0,-12.666666666666666
163,8a8589045384bd830153966de1b77ab3,301993974,11,17:53.0,17:47.0,40000,44000.0,30,Unknown,1981-10-16 00:00:00.000000,Other,3.3119904,6.5064577,GT Bank,Unknown,Self-Employed,Secondary,10.0,25000.0,40000.0,29240.0,33.0,60.0,-0.1
164,8a85898a53bc15600153c45f7a98352e,302000198,9,05:22.0,05:15.0,40000,48000.0,60,Unknown,,,,,,,,,8.0,20000.0,30000.0,24225.0,31.875,60.0,-6.0
165,8a858e035a60d2b0015a60dfa9a40831,301994714,4,53:54.0,53:35.0,20000,24500.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,13000.0,30.0,30.0,-1.3333333333333333
166,8a858e2b598cba8201598e0475ff4489,301961214,10,10:38.0,10:33.0,30000,34500.0,30,Unknown,,,,,,,,,9.0,18333.333333333332,30000.0,20994.444444444445,21.666666666666668,30.0,-4.555555555555555
167,8a858e475c127bce015c1715ca853ccf,301984132,3,50:01.0,49:55.0,10000,13000.0,30,Unknown,1988-09-25 00:00:00.000000,Savings,7.8871117,5.019655,Access Bank,Unknown,Permanent,Unknown,2.0,10000.0,10000.0,13000.0,30.0,30.0,-2.0
168,8a858e685c217d36015c2fedb165662b,301962735,3,22:29.0,22:21.0,10000,13000.0,30,8a858f565b683b56015b7357f31e7569,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,-14.0
169,8a858e71570f2c6b01571fe3e60d0089,301984997,13,46:23.0,46:16.0,40000,44000.0,30,Unknown,,,,,,,,,12.0,23333.333333333332,40000.0,27125.0,31.25,60.0,-4.166666666666667
170,8a858ea75ba01fdf015ba4313c283d37,301993223,2,58:37.0,58:32.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,0.0
171,8a858ecc57b9184b0157ba61dab46cbc,301999250,2,56:05.0,54:58.0,10000,13000.0,30,Unknown,,,,,,,,,,,,,,,
172,8a858eef5554890501556d6c58e46b34,301992864,5,35:44.0,35:37.0,25000,28750.0,30,Unknown,,,,,,,,,4.0,12000.0,20000.0,14450.0,26.25,30.0,-0.75
173,8a858f1f5c59cd91015c5dfb2dfb7d93,301973821,3,21:16.0,21:09.0,10000,13000.0,30,8a858f975c594a05015c5979e5e1153e,,,,,,,,,2.0,10000.0,10000.0,12250.0,22.5,30.0,-4.5
174,8a858f3e5885ffa301588ccdf1b437ef,301968772,10,03:01.0,02:54.0,30000,34500.0,30,Unknown,1993-07-09 00:00:00.000000,Savings,3.2901421,6.5922769,Skye Bank,Unknown,Permanent,Unknown,9.0,16111.111111111111,30000.0,19233.333333333332,28.333333333333332,30.0,-6.777777777777778
175,8a858f685886044001588b8117fc6188,301995807,4,01:43.0,07:57.0,10000,11500.0,15,Unknown,,,,,,,,,3.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
176,8a858f0b5b5ddd79015b5f63003e7750,301973454,4,27:57.0,26:47.0,20000,24500.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,13000.0,30.0,30.0,-7.666666666666667
177,8a858f2c585375f0015864b6715151a1,301985606,2,04:01.0,03:56.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-2.0
178,8a858f3455a0d8070155c5c138987cad,301964670,2,33:18.0,33:11.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,23.0
179,8a858f475be98d5f015bea05e74b1b04,301978293,3,10:22.0,10:14.0,10000,11500.0,15,Unknown,,,,,,,,,2.0,10000.0,10000.0,12250.0,22.5,30.0,3.5
180,8a858f5b5bee1b11015bf1f46fee071a,301972941,3,34:41.0,34:34.0,20000,24500.0,30,8a858ee25b34d796015b37d2907d394d,1982-03-03 00:00:00.000000,Savings,3.8652022,7.3678515,FCMB,Unknown,Permanent,Unknown,2.0,10000.0,10000.0,13000.0,30.0,30.0,-3.5
181,8a858f965c6950da015c7c022e4757a6,302000006,2,16:31.0,16:24.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-24.0
182,8a858fab5b9105dc015b9c57408c68dc,301976455,4,50:28.0,50:22.0,20000,24500.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,12500.0,25.0,30.0,0.0
183,8a858fc15b68ba6a015b7364beb20e51,301973532,3,16:01.0,15:56.0,10000,13000.0,30,Unknown,1981-06-16 00:00:00.000000,Savings,3.4792062,6.6404282,First Bank,Unknown,Permanent,Unknown,2.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
184,8a858fcb5ca240f7015ca5ca808f4285,301975496,2,51:39.0,51:33.0,10000,13000.0,30,Unknown,1982-04-24 00:00:00.000000,Savings,3.3883341,6.4522005,First Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,-28.0
185,8a858fd95c3b5bca015c3c09f9e82bd5,301996063,2,33:15.0,32:03.0,10000,13000.0,30,8a858f095b86f177015b86f9d6f60809,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,9.0
186,8a858e175872e14e0158760dbfcc5d06,301967946,7,58:51.0,58:40.0,10000,11500.0,15,Unknown,,,,,,,,,6.0,15000.0,20000.0,17008.333333333332,17.5,30.0,3.1666666666666665
187,8a858ea8580b1fee015814d9ce7f41ec,301988384,10,37:41.0,37:35.0,35000,38500.0,30,Unknown,1993-04-08 00:00:00.000000,Other,3.3170162,7.1612409,FCMB,Unknown,Permanent,Graduate,9.0,22222.222222222223,40000.0,25966.666666666668,31.666666666666668,60.0,-0.5555555555555556
188,8a858f3a58a6d6720158b0d75ed070f2,301995282,3,21:33.0,20:22.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,12250.0,22.5,30.0,0.5
189,8a85882953bc04f80153bc05a36c0003,301958518,14,20:31.0,20:24.0,40000,44000.0,30,Unknown,,,,,,,,,13.0,25384.615384615383,40000.0,30761.53846153846,43.84615384615385,60.0,0.46153846153846156
190,8a8588f7548fb0a301549bd960a96cd3,301964704,7,51:02.0,50:57.0,20000,24500.0,30,Unknown,,,,,,,,,6.0,10000.0,10000.0,13000.0,30.0,30.0,-1.0
191,8a8589b0541e21e401541ec02e000ec4,301990224,3,31:12.0,30:32.0,10000,12250.0,30,Unknown,1985-04-29 00:00:00.000000,Savings,3.324053,7.1399423,Zenith Bank,Unknown,Permanent,Unknown,2.0,2000.0,2000.0,2600.0,30.0,30.0,-3.0
192,8a858e125b1ff78f015b237dc4da47e9,301966695,6,48:07.0,48:01.0,20000,24500.0,30,Unknown,,,,,,,,,5.0,14000.0,20000.0,17000.0,24.0,30.0,-6.2
193,8a858e395cb1d4d9015cbe36653b294e,301992431,2,49:51.0,49:45.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-10.0
194,8a858e495cef1ef1015cf3901dc62a7d,301992151,2,05:47.0,05:40.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-29.0
195,8a858e69566ae5b8015670dfc8cc4825,301963122,6,55:46.0,54:39.0,30000,34500.0,30,Unknown,,,,,,,,,5.0,18000.0,30000.0,22220.0,36.0,60.0,-2.2
196,8a858e7c588604a401589940135a58fd,301960130,7,19:17.0,18:12.0,10000,13000.0,30,Unknown,1993-09-22 00:00:00.000000,Savings,7.0094895,5.3939828,EcoBank,Unknown,Permanent,Unknown,6.0,10000.0,10000.0,13000.0,30.0,30.0,1.3333333333333333
197,8a858e9b5a195041015a1a7d86c7564f,301994539,4,20:36.0,20:29.0,10000,11125.0,15,Unknown,,,,,,,,,3.0,10000.0,10000.0,12000.0,20.0,30.0,-5.333333333333333
198,8a858eac5ad81473015adb5e13740d62,302004038,6,41:30.0,41:23.0,30000,34500.0,30,Unknown,1985-05-31 00:00:00.000000,Savings,3.3434568,6.5717364,GT Bank,Unknown,Permanent,Unknown,5.0,14000.0,20000.0,17300.0,27.0,30.0,-5.0
199,8a858eed5a476a3c015a48d4049172e3,301976253,2,31:03.0,30:56.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-7.0
200,8a858f115cea8545015cee54a7486425,301998372,2,17:02.0,16:57.0,10000,13000.0,30,Unknown,1981-10-16 00:00:00.000000,Savings,7.3876194,9.2566768,First Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,-6.0
201,8a858f305c8dd672015c93b1db645db4,301992953,2,36:45.0,36:38.0,10000,11500.0,15,Unknown,1976-08-28 00:00:00.000000,Savings,5.2966283,7.593965,Heritage Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,-1.0
202,8a858f3e5885ffa30158967ceea30830,301974883,9,38:06.0,38:00.0,40000,44000.0,30,Unknown,,,,,,,,,8.0,17500.0,30000.0,21025.0,30.0,30.0,-2.625
203,8a858f5f5a3d03ab015a3d1733130bf9,301998273,7,14:15.0,14:08.0,25000,28750.0,30,Unknown,,,,,,,,,6.0,15000.0,20000.0,18383.333333333332,27.5,30.0,-1.6666666666666667
204,8a858f965bb63a25015bbb3c90f07658,301964216,2,35:28.0,35:22.0,10000,13000.0,30,8a858eaa5b14b9b2015b14d3a3090d8a,1989-03-30 00:00:00.000000,Savings,3.9507042,7.3470084,FCMB,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,-14.0
205,8a858fb559b64f410159b6d8b6ed48f4,301993627,2,16:33.0,16:25.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,10.0
206,8a858fd3552c75620155592474741064,301997033,2,51:57.0,50:46.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
207,8a858fe556939892015698f67b7f376a,301991217,12,58:53.0,58:10.0,30000,34500.0,30,Unknown,,,,,,,,,11.0,19545.454545454544,30000.0,23197.727272727272,28.636363636363637,30.0,1.0
208,8a858fff5a28d297015a2db9e78d1744,301975049,3,48:43.0,47:37.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,12250.0,22.5,30.0,-0.5
209,8a858f385b34d285015b355601945bb1,301985819,5,39:38.0,38:30.0,20000,24500.0,30,Unknown,,,,,,,,,4.0,12500.0,20000.0,15125.0,22.5,30.0,-2.75
210,8a858eea5d1d99d3015d27a2a7f62335,301993653,2,31:32.0,31:25.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-21.0
211,8a858f4156939c3c01569f034a8d6b06,301972505,8,40:36.0,40:31.0,10000,13000.0,30,Unknown,,,,,,,,,7.0,10000.0,10000.0,12785.714285714286,27.857142857142858,30.0,9.428571428571429
212,8a858f5b5bee1b11015bf1c55a266522,301989766,2,56:35.0,56:27.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-26.0
213,8a858f725b49c0c0015b55555c7c5bef,301965568,4,06:10.0,06:03.0,20000,24500.0,30,Unknown,,,,,,,,,3.0,13333.333333333334,20000.0,16833.333333333332,30.0,30.0,-1.3333333333333333
214,8a858f9d5afc0a16015b0054bbf824f1,301958504,5,08:51.0,07:45.0,20000,24500.0,30,Unknown,,,,,,,,,4.0,12500.0,20000.0,15500.0,26.25,30.0,-9.75
215,8a858fb1563219690156451133cc037c,301975022,12,22:17.0,22:12.0,40000,44000.0,30,Unknown,,,,,,,,,11.0,26363.636363636364,40000.0,30300.0,28.636363636363637,30.0,-4.0
216,8a858fd25a1dc72f015a1dcba1230448,301960983,13,32:16.0,32:06.0,40000,44000.0,30,Unknown,1990-08-22 00:00:00.000000,Savings,7.0453072,4.8119016,Skye Bank,Unknown,Permanent,Unknown,12.0,16666.666666666668,40000.0,19020.833333333332,21.25,60.0,-8.0
217,8a858ff25a13ebf6015a150199c5042d,301964218,6,36:37.0,36:31.0,30000,34500.0,30,Unknown,,,,,,,,,5.0,16000.0,20000.0,19310.0,27.0,30.0,-3.2
218,8a858f0a5bf3716c015bf411533c2f1b,301988773,3,01:46.0,01:38.0,10000,11500.0,15,Unknown,,,,,,,,,2.0,10000.0,10000.0,11500.0,15.0,15.0,9.5
219,8a858f9f5679951a015689f941316720,301978698,8,16:14.0,15:03.0,20000,24500.0,30,Unknown,,,,,,,,,7.0,17142.85714285714,30000.0,19507.14285714286,19.285714285714285,30.0,-4.571428571428571
220,8a85884e54be33290154c3f438574c05,301986822,7,41:57.0,41:50.0,25000,28750.0,30,Unknown,,,,,,,,,6.0,18333.333333333332,30000.0,22450.033333333336,35.0,60.0,4.5
221,8a8589b953bc23f70153c72021c26a79,302000542,12,07:42.0,07:36.0,20000,24500.0,30,Unknown,,,,,,,,,11.0,15909.09090909091,30000.0,19240.909090909092,30.0,30.0,1.3636363636363635
222,8a858e195ccb3020015ccc1f0901664d,301967042,2,53:13.0,53:07.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-16.0
223,8a858e2e5bb57a37015bc0e3cdd00b74,301986898,3,39:10.0,39:02.0,10000,11500.0,15,Unknown,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,-1.5
224,8a858e5d5bf3454f015bf4ff33845406,301999895,3,57:27.0,57:20.0,10000,13000.0,30,8a858f525bedff8d015bef8f8f9b6e4a,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,-1.0
225,8a858e6e55c554c20155c5731ae90d16,301998110,3,29:09.0,29:02.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,10.5
226,8a858e935cedfe55015cee23feae1e84,301985152,2,43:38.0,43:30.0,10000,11500.0,15,Unknown,1982-03-19 00:00:00.000000,Savings,7.5641649,11.2020924,Diamond Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,11500.0,15.0,15.0,1.0
227,8a858ec05ba5ca1d015bae4081105e57,301977804,3,51:53.0,51:46.0,10000,11500.0,15,8a858fa154e2912f0154e2f6b3da1e13,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,1.0
228,8a858ee755a0c84a0155c0c075543408,301987798,16,33:11.0,33:04.0,30000,34500.0,30,Unknown,,,,,,,,,15.0,19866.666666666668,30000.0,22390.0,20.0,30.0,3.066666666666667
229,8a858f085bcf44be015bd31798a22475,301981638,2,22:42.0,22:34.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,7.0
230,8a858f15555455250155640248702794,301976741,7,27:39.0,26:26.0,10000,13000.0,30,Unknown,,,,,,,,,6.0,10000.0,10000.0,12250.0,22.5,30.0,11.0
231,8a858f2c59cb2d550159cbf3d0437cb5,301967991,3,34:14.0,34:09.0,20000,24500.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,11500.0,15.0,15.0,-5.5
232,8a858f435ad25c25015ad29e0ad52b72,301962173,6,19:25.0,18:20.0,20000,22250.0,15,Unknown,1981-06-03 00:00:00.000000,Savings,3.4236833,6.43128,Access Bank,Unknown,Unknown,Unknown,5.0,12000.0,20000.0,13575.0,15.0,15.0,-1.6
233,8a858f5e5566567d0155725ac7ea3c08,301966974,7,57:33.0,57:27.0,20000,24500.0,30,Unknown,,,,,,,,,6.0,13333.333333333334,20000.0,16458.333333333332,27.5,30.0,-15.333333333333334
234,8a858f695ceee665015cef2c74e82bc3,302003419,2,14:52.0,14:46.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-2.0
235,8a858f8d5b632706015b65e38374135f,301984247,5,52:25.0,51:15.0,15000,16687.5,15,Unknown,,,,,,,,,4.0,12500.0,20000.0,15875.0,30.0,30.0,-10.0
236,8a858fbf5b3a0b46015b3d56a9a72115,301966040,4,15:19.0,15:15.0,10000,12250.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,13000.0,30.0,30.0,-6.0
237,8a858fcd5bd42c30015bd525a0e34e8e,301964646,3,19:30.0,19:25.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
238,8a858ff35c63d750015c65a730ac2e7c,301965660,2,18:53.0,18:48.0,10000,11500.0,15,8a858fcf5b39c3ba015b3ce36bad10a2,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,0.0
239,8a858e725c360240015c3710db1f3e44,301984318,2,24:53.0,24:45.0,10000,13000.0,30,Unknown,1983-06-11 00:00:00.000000,Savings,3.3620835,6.4901739,GT Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,-1.0
240,8a858f6f5b3f095b015b3f57daaa5cff,301989340,3,57:22.0,57:09.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,-3.0
241,8a858f9d5afc0a16015afc552c271b88,301967613,5,28:56.0,28:37.0,10000,13000.0,30,Unknown,,,,,,,,,4.0,10000.0,10000.0,11875.0,18.75,30.0,-0.25
242,8a858fcf5b39c3ba015b3d91e1f028de,301978078,5,35:22.0,34:12.0,10000,11500.0,15,Unknown,,,,,,,,,4.0,10000.0,10000.0,11500.0,15.0,15.0,1.5
243,8a858fe35cd0edad015cd3df1c295c30,301985360,2,45:59.0,45:53.0,10000,11500.0,15,Unknown,1979-04-03 00:00:00.000000,Savings,4.0499999,7.3725964,UBA,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,11500.0,15.0,15.0,-1.0
244,8a858ff554e290e10154fe4e6b3f648c,301983305,34,17:58.0,17:51.0,60000,62700.0,30,Unknown,,,,,,,,,33.0,21242.424242424244,60000.0,22933.71212121212,17.272727272727273,30.0,-8.818181818181818
245,8a858e6d58b0cc520158b468f3507f9f,301971154,6,47:45.0,46:35.0,10000,13000.0,30,Unknown,,,,,,,,,5.0,10000.0,10000.0,13000.0,30.0,30.0,6.4
246,8a858ebc5bd450fe015bd5375abb3175,301970959,2,28:50.0,28:43.0,10000,13000.0,30,8a858ed75bb64559015bc4a5e8915162,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,9.0
247,8a858fa3586d20e001586d3a40c3099b,302002082,6,56:53.0,56:47.0,20000,24500.0,30,Unknown,,,,,,,,,5.0,12000.0,20000.0,14390.0,21.0,30.0,-7.8
